id,name,age,gender,wrist_width,x,y,physical_pin,visual_pin,type,response
,,,,,,,,,,
1,dx2,22,F,42,528,807,3,120,a,1
2,dx2,22,F,42,491,906,3,101,a,0
3,dx2,22,F,42,560,704,3,120,a,1
4,dx2,22,F,42,509,895,3,101,a,0
5,dx2,22,F,42,446,710,3,120,a,1
6,dx2,22,F,42,474,905,3,101,a,0
7,dx2,22,F,42,381,735,3,113,a,1
8,dx2,22,F,42,415,906,3,101,a,0
9,dx2,22,F,42,309,744,3,113,a,0
10,dx2,22,F,42,341,894,3,125,a,1
11,dx2,22,F,42,215,705,3,113,a,1
12,dx2,22,F,42,527,888,3,101,a,0
13,dx2,22,F,42,409,716,3,113,a,0
14,dx2,22,F,42,260,885,3,125,a,1
15,dx2,22,F,42,369,708,3,119,a,1
16,dx2,22,F,42,325,897,3,113,a,0
17,dx2,22,F,42,410,711,3,119,a,1
18,dx2,22,F,42,189,694,3,113,a,1
19,dx2,22,F,42,384,874,3,107,a,1
20,dx2,22,F,42,546,732,3,101,a,0
21,dx2,22,F,42,487,903,3,107,a,1
22,dx2,22,F,42,198,718,3,101,a,0
23,dx2,22,F,42,581,678,1,18,a,1
24,dx2,22,F,42,455,898,1,15,a,1
25,dx2,22,F,42,232,840,1,12,a,0
26,dx2,22,F,42,572,709,1,15,a,0
27,dx2,22,F,42,480,885,1,18,a,1
28,dx2,22,F,42,568,696,1,15,a,1
29,dx2,22,F,42,471,894,1,12,a,0
30,dx2,22,F,42,475,641,1,15,a,0
31,dx2,22,F,42,154,708,1,18,a,1
32,dx2,22,F,42,370,907,1,15,a,0
33,dx2,22,F,42,328,697,1,17,a,1
34,dx2,22,F,42,364,926,1,15,a,0
35,dx2,22,F,42,600,856,1,17,a,1
36,dx2,22,F,42,267,784,1,15,a,0
37,dx2,22,F,42,460,804,1,17,a,1
38,dx2,22,F,42,338,640,1,16,a,0
39,dx2,22,F,42,208,916,1,17,a,0
40,dx2,22,F,42,168,722,1,18,a,0
41,dx2,22,F,42,371,945,1,19,a,1
42,dx2,22,F,42,214,762,1,18,a,0
43,dx2,22,F,42,304,940,1,19,a,1
44,dx2,22,F,42,365,634,1,18,a,1
45,dx2,22,F,42,172,660,1,17,a,0
