id,name,age,gender,wrist_width,x,y,physical_pin,visual_pin,type,response
,,,,,,,,,,
1,bsj3,23,M,45,314,809,2,117,d,0
2,bsj3,23,M,45,375,897,2,106,d,0
3,bsj3,23,M,45,459,698,2,95,d,0
4,bsj3,23,M,45,323,853,2,84,d,1
5,bsj3,23,M,45,216,685,2,95,d,0
6,bsj3,23,M,45,596,687,2,84,d,1
7,bsj3,23,M,45,467,882,2,95,d,1
8,bsj3,23,M,45,264,786,2,106,d,0
9,bsj3,23,M,45,316,903,2,95,d,0
10,bsj3,23,M,45,172,720,2,84,d,1
11,bsj3,23,M,45,462,725,2,91,d,0
12,bsj3,23,M,45,409,908,2,84,d,1
13,bsj3,23,M,45,207,831,2,91,d,0
14,bsj3,23,M,45,318,673,2,84,d,0
15,bsj3,23,M,45,303,865,2,77,d,1
16,bsj3,23,M,45,386,690,2,84,d,1
17,bsj3,23,M,45,241,854,2,91,d,1
18,bsj3,23,M,45,525,885,2,98,d,1
19,bsj3,23,M,45,317,707,2,105,d,1
20,bsj3,23,M,45,230,880,2,112,d,0
21,bsj3,23,M,45,516,713,2,109,d,0
22,bsj3,23,M,45,461,896,2,106,d,1
23,bsj3,23,M,45,345,699,2,109,d,0
24,bsj3,23,M,45,394,887,2,106,d,1
25,bsj3,23,M,45,393,687,2,109,d,0
26,bsj3,23,M,45,253,848,2,106,d,0
27,bsj3,23,M,45,307,899,2,103,d,1
28,bsj3,23,M,45,348,826,3,236,d,0
29,bsj3,23,M,45,474,842,3,217,d,0
30,bsj3,23,M,45,356,851,3,198,d,0
31,bsj3,23,M,45,245,861,3,179,d,1
32,bsj3,23,M,45,454,750,3,198,d,0
33,bsj3,23,M,45,439,861,3,179,d,0
34,bsj3,23,M,45,280,749,3,160,d,0
35,bsj3,23,M,45,357,880,3,141,d,1
36,bsj3,23,M,45,385,870,3,160,d,1
37,bsj3,23,M,45,337,861,3,179,d,0
38,bsj3,23,M,45,279,870,3,160,d,1
39,bsj3,23,M,45,410,722,3,172,d,0
40,bsj3,23,M,45,408,870,3,160,d,1
41,bsj3,23,M,45,509,864,3,172,d,0
42,bsj3,23,M,45,300,758,3,160,d,1
43,bsj3,23,M,45,337,864,3,172,d,0
44,bsj3,23,M,45,336,867,3,166,d,1
45,bsj3,23,M,45,393,864,3,172,d,0
46,bsj3,23,M,45,274,713,3,166,d,0
47,bsj3,23,M,45,268,870,3,160,d,1
48,bsj3,23,M,45,465,828,3,166,d,0
49,bsj3,23,M,45,503,870,3,160,d,1
50,bsj3,23,M,45,539,782,1,48,d,0
51,bsj3,23,M,45,197,820,1,45,d,0
52,bsj3,23,M,45,212,929,1,42,d,1
53,bsj3,23,M,45,345,656,1,45,d,0
54,bsj3,23,M,45,442,889,1,42,d,1
55,bsj3,23,M,45,412,674,1,45,d,1
56,bsj3,23,M,45,326,874,1,48,d,0
57,bsj3,23,M,45,469,738,1,45,d,0
58,bsj3,23,M,45,481,929,1,42,d,0
59,bsj3,23,M,45,364,739,1,39,d,1
60,bsj3,23,M,45,545,857,1,41,d,1
61,bsj3,23,M,45,183,897,1,43,d,1
62,bsj3,23,M,45,361,721,1,45,d,1
63,bsj3,23,M,45,204,908,1,47,d,0
64,bsj3,23,M,45,576,763,1,45,d,0
65,bsj3,23,M,45,367,798,1,43,d,1
66,bsj3,23,M,45,329,928,1,45,d,0
67,bsj3,23,M,45,431,737,1,43,d,0
68,bsj3,23,M,45,178,651,1,41,d,0
69,bsj3,23,M,45,531,838,1,39,d,0
70,bsj3,23,M,45,225,800,1,37,d,0
71,bsj3,23,M,45,285,933,1,35,d,0
72,bsj3,23,M,45,302,649,1,33,d,1
73,bsj3,23,M,45,557,775,1,35,d,1
74,bsj3,23,M,45,259,783,1,37,d,0
75,bsj3,23,M,45,428,668,1,36,d,1
76,bsj3,23,M,45,361,856,1,37,d,1
77,bsj3,23,M,45,244,683,1,38,d,1
78,bsj3,23,M,45,182,876,1,39,d,0
79,bsj3,23,M,45,225,658,1,38,d,1
80,bsj3,23,M,45,201,866,1,39,d,1
81,bsj3,23,M,45,252,656,1,40,d,0
82,bsj3,23,M,45,531,904,1,39,d,1
